wallet_id,cluster_id
1GA74KRxgTGxzBuMdoMDqBYZWY,-1
1GLjeQXcaPUpcNPmWJLHF8oDM8,-1
1Gkqfxs6aVanQ5d84vczZDdbAB,-1
1GqNrWkWzex2X8H5RhsFkmFtMT,-1
1GsFnpiUJvQ9koNyXWVPrLYc7C,-1
1Gx5Vtxwc74ibv16qwGBTYXExS,-1
1H1p8fCepAjVQtCHsmGYCtax3N,-1
1HNJyfmyJc1aD6GoTYcqGmXinY,-1
1JR9TDiytaGhtbs2RsnPXbsYPd,-1
1JfiSJyVrxQpeaVTBCw29oGjHp,-1
1JqsBKkHAv4msKEqb3PuV7gxkp,-1
1JrUmzjrrMHBr5Jr4RRN4HuHCV,-1
1Jxi9mx9GAnMvGqvkSYAdhJhTR,-1
1K2MH75NByRBo5cz6NfgzXn2Ui,-1
1LkinrWXFFAxzgHQSCmjNsxyMW,-1
1MSgpdfbaiyns3a7VWuy3yGabS,-1
1Mq51Wgd75bEZH9Py5yGQKBVvb,-1
1NFNrB5Zh8aZDzrPPouiuAG7AH,-1
1NcqbRWMxDmGdRFwrT3MpXntRR,-1
1NgtyqW37p4bCBs2YZ85zGoVee,-1
1NrAszf1JwA9bHtC8jx291PssG,-1
1NtXaWAfzZ9MgMBSgpvLeNZvZb,-1
1PJDN93md4J98wWWTBqNFyKfBs,-1
1QF3jEasQRXWy33iM7nahvJvpH,-1
1QRACw3ctnpiTFMGToMJu5dQ8Z,-1
1QYfVCxXecPPBvzHpvm6K2R4Bw,-1
1QkpkHeRuhQ7kFX2gycMgFi5hu,-1
1RiYdfX3CJSAgfkmS3SyyNmG4p,-1
1RjJjwjQx72KxyiRFRZn7zMYxf,-1
1RrVGp3DWpr7ajEXRkLMBho3pc,-1
1S5f7kufruRMYij46Eu9yezqht,-1
1S5yWxKrwLM6cW1QDKdsLpgGWQ,-1
1SCnfzehvmmVgPLNuDnqjtb6qq,-1
1SZNjBbfVPzMcMwQTqhUuoMfGd,-1
1ScMwJaWx1smgeasT8TAAdeeq7,-1
1SyLruKWBUKg4mazAWviV6oZ8C,-1
1TLXs5QHGohYfgDW79L1SNvgRt,-1
1TLstYQWms3N6vqA4JrS5bXCDz,-1
1TeLszoxmh2fXHisredFo4eXBa,-1
1U7ppQt9c4eccNj8TPxjqUxo4K,-1
1UdSnhTK8S2MBtgWvmQ6Uw7GUe,-1
1UsefiMWVVkEZXszspBj6KZjhg,-1
1UshYiMCncmygsPFjeuCRLomK9,-1
1VCk5CCpZ8R3UJcH9BewH1NWnA,-1
1VLQTHAL11auqw9PKXb1mYqXL1,-1
1VVS1o3Kf2a9yL1LFEwM2rumuJ,-1
1W4BdUuoSY2RkUCPECJJVyA3gg,-1
1WGEeP44KYfyvikXKb1w7U9yHo,-1
1WNcrgfXnjQnV87qjF1NPvhtKc,-1
1WZZ6SQZ1jGwtgkBqZ9VBCddjx,-1
1WbiPLHQZyYW7toXqvMEQMT3dx,-1
1WwBKrPfd9Z7Suns7Mci5sLbWS,-1
1XFw7PwcQ8qJdFtUwcruggkic2,-1
1XPX7VomVM5L3tn82wNi7ktBpG,-1
1Xhpjj5khbteLg4zNbr1XWZzXd,-1
1XoxaLrMArx7uak9Eo3WRnxa81,-1
1Y7AbrUEgi7VnH7355doHrV2zY,-1
1YVM8Ypi27ST3cc1u6sfghLyZc,-1
1YwUisNdw7za3FEzxmydXJ35kJ,-1
1Ywmk7xF9LpVruMJoTfi6DVEuT,-1
1ZAvU6FuVyP2T4SZQGR6QF2M7v,-1
1ZS9rwayd2CDyvDv4G3W4QnDJQ,-1
1ZYrpVy6RgKWhAxBhtNThgdSw5,-1
1ZdzatdkgA8qVCBEtD93U6kUDu,-1
1ZpacemdFVQSWrkemZAP2X7KT6,-1
1aHRFaSPuxPYsXyf1Zy9VBF5Zi,-1
1aqGz4twttfSjMk9o2iYKHTSRp,-1
1arjpL2dqLhzEMDDKJbMrVj8JA,-1
1augSe71ZjvvQciffKLk7X5NJh,-1
1axU1KtVRkMak37bhPwUgiwJNJ,-1
1bEEbaqHcXgoAmmj2Rezja3HB4,-1
1cFeF15nh4F5z3xN5ZGJjYEb9o,-1
1cGw8W9tWjacfMqzVguozZUvcV,-1
1cUSGBnpiRvRFH6UhGaqtgtmkJ,-1
1cUveXZrCmeCou97RjffyMZyRT,-1
1cffofKrm2wwjyLEafZDpSKi4s,-1
1dA4BHCaSfdh2yoojuK6EVfXxX,-1
1dg4gp7qEhEHj6BGCc5B1TVmfX,-1
1doha6XomfsnKUfwMHadgP9gdY,-1
1eXvWJ1oUpxGGMUeFzeAdz1T33,-1
1f4LjpjpC81n9m1BYPaasuoHBQ,-1
1f5kxGS8ydGef3g6TjedaMHEjn,-1
1fWaHcx1ko8kybqJriN8KUBW1o,-1
1fjzvEfh8n86wf9RjqzidtCz8m,-1
1fknx4Gp3SVFbEqxr49ZKFuodM,-1
1gDt9NnCtwxM42AenAr8waxQ5Q,-1
1gNqh44PiAmbs79YFMcsiqPtzV,-1
1gozfNvd3ux263irdHiErdTgh2,-1
1hDgHkqorjkv9h7zhi3LsV3eQo,-1
1hK6Xw8LsSXYzjH6ibRCQyRQCV,-1
1hbbgAJ6L6ZEtAbMSehqviki5L,-1
1hi6QbwN6vWqrKiDCc3RjDLmRz,-1
1iBVPoEhpATgkVxE6z79q8eoRP,-1
1iM87aj53v9Cx3D7YD73divRjY,-1
1iWAH9GpcbHpeUzeSQF9ZY6q4x,-1
1jVohBEdovP4iHqu84BWSXLXpq,-1
1jXcBHaxfUEbqomDnLSjiQVzaV,-1
1jaFTLJ4ceypChkUcY4PijRsaM,-1
1k7YnV5z6MfA59JghecnMRfaKW,-1
1k8b1iog5qpe3mw5PZ7KskLf6K,-1
1kLunmf3EvwMA6nGPSZ4kLHuC2,-1
1kQbziP4SJD8wuW6jEihf24sNG,-1
1koSVqfdZ6FUKsSA9N6Xdp4cSH,-1
1ktSoBvW9gb2Sedj26iU9xWC4H,-1
1m8D2VMTATmETZrgXxwpo4n9aE,-1
1mAEmkh1LTj7jaJgfm9Tvz7Zog,-1
1mAZRTf9dRUCYhbmiCcBYK9CMv,-1
1mNzSd1ZnrYXUSworts5bF1Rmu,-1
1mfpLosdH4hXeBd4jKtpg2KY69,-1
1nu8jFTtNo8XkXXEeBivT2G39d,-1
1nxkarpdodFjxNaammg7UjoGXP,-1
1o2eZB8Qnis3RyhHrbg4f4j7iv,-1
1oFbRDDajGdhCcpcTp7rhdPkWm,-1
1oRakgxhkFTGdAULfNVb9Ei9eb,-1
1pCYaRc8HrHnVEgKmYD89w5VCz,-1
1pJGF9p7kpzb6eU326EFZf2cDn,-1
1pSstwbKhALkysxoiQ1cxcA831,-1
1pTa8p5XVrQZe7VZFg3osxjaLW,-1
1peGG4jzaFhF47TNnX7kr91cBT,-1
1pmPe2nmPddAdDvtyYbLCY364F,-1
1puN5cCXMPEzdJCpkDYpDGpGxH,-1
1qtBmUNJAEqN76R7PwPfHt3oWb,-1
1r786kjYg1qwb3wXQgMYzyzdxJ,-1
1r8MF7GpTxDRzF5XeY4yUAEgWC,-1
1rSxZu1jxbWT4DaQgqYhVq4EJc,-1
1s7o14RVoTByTYyRPbR7vXsxdi,-1
1sZgBRcR3rBNdxjxABxACrn4TL,-1
1sbyQaZJvBHuXtKpxNt8W5AqFx,-1
1t99TfmypZLvmcxMnpchEDEgnK,-1
1tMTQ7AUieHHwbUdQgJkSqETcs,-1
1tUXb3ZPSxkrCW8maWMm11kERe,-1
1tgFhd7YANp5GPMBhy6unjhoyN,-1
1tkSLW5m4BVTXWENfAMxnMoxPS,-1
1ttmu7VYG6cq1moTE9PKGi62Xj,-1
1uHXvh7VpNHQQcctHP2T8PxkfD,-1
1uHbQW1rhZRoCy2gwQrgGMo5jb,-1
1uu78YftgF5tDUNtvpkSM8kdb9,-1
1v8aALBBMnFPazKw6HDhcJ9hLg,-1
1vXmv9qnXVg1z62HEvAcofaU8r,-1
1vcePPuJFfDWSd1HCTZ7c5ZKN8,-1
1wB7TeXtdkVCgRrPg2xkyvoz9X,-1
1wYsNzkq437hsvW28wBVW1UDm9,-1
1xUm9X5FR6ot77MQyL9Rruqx9i,-1
1xW5kFHsshejtDU8bFiAJuA54B,-1
1xYahMfRgSe8PPwWgCukntLge6,-1
1xr4xiNJ8tQUySpVzRNCYmYQta,-1
1xwV7aW1oATxiA5XsHNgmSi6wN,-1
1y9H8y7pcAJKfEnNEkhwHZYHzw,-1
1yHCeH37fUPosMUfZ8RzdDH3nU,-1
1yRJqvTHv6X2pb4PFi5ri3q2GD,-1
1ybi4a3vw5uj4q1T9vhF5nA1EZ,-1
1yh5o5z2wZh2ueeSreE3cHbzbX,-1
1ysbZq86Xj9zfbu1zrkiUaTQx3,-1
1zZVt4W9ZTWd4cWktLo2SHu1pE,-1
1ztrJ4tXaPreFB7GjGJbusp4qF,-1
36QjziB4ShLomqFUi6n71EX59e,-1
38xKx2GUmeShMnRSRUbEjCX9Dc,-1
3B5u3LKWoafaNUyk9NzYPqDBtS,-1
3CeUhuY6XPTNMj7wBNTmYKjSuq,-1
3D3sfZamFgBk3QGi1B6JrSPjSS,-1
3GwFLwnAtW4cTTca9RGHENi6Vw,-1
3JsS6QSWdGmFLkuw6iwiq36SRR,-1
3KHowjfxAN6ejAPLimjS9fn6Lc,-1
3KUmoscjnYADKE4epb4pM44eXZ,-1
3LdPrnSp9wxj8pFVsmB7EZSsNt,-1
3MfmDXMCSMKpmhYdsGMRJusSQ8,-1
3NP1CxAdjS5Aph26paERTWNBQL,-1
3PzVgJyo6QuNC8SSWJvRmwXtTi,-1
3R5NEumeUsUdsNbmGCjj5pndvY,-1
3SidDcgpaGG5JrUMkd68jTUQPD,-1
3TdzWAMxnCr6YNhCMh41VJEqrB,-1
3TsyNQHeKWw8X4xheeg5XyDZ8x,-1
3UXR13bDoQ1zMqvaD2k1hoGFmy,-1
3WYMe1xrwo6oWhjmPw5sbSEUuE,-1
3WibaYy9wZWJDt8NBoWiHnC1pN,-1
3WqdqeVkydihgMxhMAV5XVhLsJ,-1
3YsdcP5snMaFCa5sZBTbbS6PFy,-1
3ZbYV6f3yUpMfH26Fkvxde2qku,-1
3bPkrxokitmHgXDGJcLFLrKnEm,-1
3buq3qoVbEU7pviqGLx3VHPxu6,-1
3cK5RZVqcJugkg897SQsNcQqAD,-1
3dokMcb2EdkNtysP5AJv2NRhbv,-1
3etpqvmd7U9HXrFw6KfybTHD1n,-1
3gAV3uFDkQAqow68p4GgAxvuK1,-1
3iTZ2xrrk1X9iCft1FHftLnniJ,-1
3jPZLwBvjycCK7X9pHotcqCkzN,-1
3jPn5cbKzLwBnnmhCsQZF8Ds9G,-1
3n6ZiC3GnVVaagBQQKRTrNkf4s,-1
3nEVtKvm5uwssTkY9hLGHjAnUs,-1
3ndh5YWZQ4YwdBQBHr7zdko8Fp,-1
3nwMn3JT6YyGQVvLEaLC8Qs3rD,-1
3peQ36rLMQzRu5qUvc5KX98mxJ,-1
3r18kNNSodg2vCDNvNkXXt3i9X,-1
3r9xnSCsxQhWnh1xh5RzmNa3KU,-1
3uUZM6Sj7C9XMG1HRGVqJNLeod,-1
3xX8u5SY5dhk4AAtdL6G8cqTff,-1
bc1q2RxX3hRQHp2Ps5PGojh7repqN,-1
bc1q3g5GhkKFp6U7qhnx7VBmLz23M,-1
bc1q3x5DtqeojcEXExNL1EDp8pqXG,-1
bc1q4z5X3KTCr9rioiTQzRVxRR6kj,-1
bc1q6JVjUYfVTJEqZ8PU8KkkeYajL,-1
bc1q7EbPcMJAntKdGB5LgzNbV492X,-1
bc1q7PrcyxTgpAGxBttCyT2CpNsTt,-1
bc1q9UrAidBM5cbo8CMvyAo2qMyTT,-1
bc1q9gy65LSnoXaTrTud59Mi5VWka,-1
bc1qAqunuS5LBdGdvwRkzbNRqp9sm,-1
bc1qCChjUS2pgyDVeUR1nEEJqnts5,-1
bc1qEWmHrQBffpn8ruBL7e2LdkRSn,-1
bc1qGokerDaNkmCMc1k1v51T7a7kV,-1
bc1qHBpVcnUc185ymzAb3vQecAU93,-1
bc1qJK8dkbRzSuPrtAK3Kn6PViHpX,-1
bc1qKmj4RRTskMc41pHDgxrxxVvFh,-1
bc1qMn8qPcXedjnTkpzvbKywUt1a7,-1
bc1qPETziwZABCFgvHD8Cjtdw4wqc,-1
bc1qPxnghUBg9sEuEt4dPbJfbBMnK,-1
bc1qT7HgDD8wSEWusDnN7qT3hvke8,-1
bc1qTb3sQmztbfh67rGjjPBig3dik,-1
bc1qUmHWwLDRwX7GRdPdKmK2vjSJ1,-1
bc1qVWrKrRZaTBuDtf9xH4iXxQc7n,-1
bc1qW58vzYfb2hZdGnAKU1gPGdTCj,-1
bc1qWkxxbApeF53pAYi2Xg3Gmi91C,-1
bc1qWmXhCt95nrW3KD3sDy3MLZSub,-1
bc1qXcuqi18jPVGziggG3kyMRs8RH,-1
bc1qXjY21bcT12aoJbK2ZumkUtC77,-1
bc1qYhGJV5nKGJNMzb69AFRmAnE5T,-1
bc1qYwoGnZJTbdQ33dXnQ8eXm6Aoo,-1
bc1qZiYTkYTnvVYB6d2sqFK3JFbKB,-1
bc1qfDAQqBbra1fMY28QyvtLG4Gyd,-1
bc1qfK7vDKFQCL1nb9J34cKm9hxqY,-1
bc1qfsMxR1KTRr6ozczGdaBkRB9JL,-1
bc1qft8sds3PbUjQ5ZiN1wTuY7UQh,-1
bc1qieyKTmtsrXm9EAhJaVTGCgm3f,-1
bc1qjZHBokNWfe5FRR972DaxZkTuA,-1
bc1qka6ijUZQ2QLCENrYDF9A5Kws7,-1
bc1qksCBC6gxRgkGYeAFWhHWHj1zt,-1
bc1qm2wyqdRX1PLqRwzvTbppbtfzF,-1
bc1qn23GaLNYSpB2PkPPhLGZJt4hH,-1
bc1qo7zHiFWKHW47uCx3wKQtkMUp8,-1
bc1qoGBWRJhmcFkMvrr4Fu3tMSJ5E,-1
bc1qoTKADNFRdvGYcikNHquYoipYW,-1
bc1qrUiu5pkA2WnN3654CsHc5duFH,-1
bc1qtGnBLc1cT6Fv8W8ivAYnKZnJT,-1
bc1qtZVY3KziDMZ67Brbb1h5EjhrE,-1
bc1qtbrXWUuoeJMwGv6JyVGqWdgjR,-1
bc1quuE4CA4iP3Aw3jdvfLN647TCB,-1
bc1qvpMMVJF5D9rre7A7BVWMT8bPr,-1
bc1qxmEqpqFMPzJZkUJ45QPVYZav8,-1
bc1qy1QM9RxvdTQbkCqXr52e51HE3,-1
bc1qyrcoxEUVyFTNuWSTo7MUMjHQA,-1
bc1qyxQdDn53jFrK6wFx7RJWhvQBQ,-1
